annual_income,credit_score,previous_defaults,credit_utilization_ratio,inquiry_count_6m,debt_to_income_ratio,default_flag
48662,625,0,0.33,1,0.29,0
34796,588,0,0.42,0,0.46,0
58281,662,0,0.69,4,0.16,0
50105,643,0,0.17,0,0.28,0
50105,686,1,0.4,2,0.29,0
50105,644,0,0.52,1,0.29,0
54717,626,0,0.27,3,0.21,0
60904,583,0,0.25,0,0.23,0
41367,690,0,0.13,2,0.29,0
50105,775,1,0.21,1,0.29,0
50105,668,0,0.62,1,0.29,0
66785,621,0,0.35,1,0.22,0
50105,633,0,0.73,4,0.35,0
62641,802,0,0.58,0,0.19,0
51837,593,0,0.39,0,0.27,0
64541,642,2,0.51,0,0.29,0
40653,691,0,0.52,1,0.24,0
32344,755,0,0.6,2,0.31,0
50474,704,0,0.54,0,0.41,0
57714,603,0,0.64,0,0.39,0
61003,590,2,0.23,1,0.1,0
40474,524,1,0.64,1,0.15,0
63253,717,1,0.1,1,0.28,0
44657,706,0,0.04,3,0.42,0
60921,696,0,0.79,1,0.18,0
57576,701,1,0.89,1,0.43,1
57688,666,0,0.13,2,0.16,0
39392,653,2,0.37,1,0.33,0
51608,714,0,0.6,2,0.26,0
56537,600,0,1.0,0,0.23,0
31748,695,0,0.18,0,0.22,0
50105,783,0,0.37,0,0.3,0
54338,731,0,0.35,4,0.29,0
44828,698,1,0.14,2,0.49,0
50105,690,0,0.44,2,0.21,0
61648,634,0,0.58,5,0.23,0
34877,656,1,0.35,3,0.34,0
55444,718,0,0.22,0,0.16,0
49877,646,0,0.68,1,0.13,0
37735,604,0,0.72,2,0.49,0
62234,654,0,0.86,1,0.13,0
49782,765,1,0.33,0,0.35,0
41663,697,0,0.42,2,0.39,0
47620,717,0,0.23,1,0.36,0
58871,756,0,0.36,4,0.29,0
56269,688,0,0.58,2,0.44,0
32099,656,0,0.51,0,0.46,0
57127,701,0,0.97,0,0.08,0
45961,710,1,0.41,2,0.22,0
50105,688,0,0.62,1,0.18,0
53649,731,0,0.12,1,0.29,0
60338,693,0,0.37,1,0.2,0
59359,652,1,0.42,5,0.33,0
68789,678,1,0.25,1,0.21,0
55131,778,0,0.14,1,0.05,0
63741,696,0,0.66,1,0.25,0
53468,620,0,0.2,0,0.44,0
57799,736,0,0.2,2,0.17,0
58314,718,0,0.37,0,0.22,0
57248,627,0,0.17,1,0.18,0
46659,655,1,0.78,1,0.15,0
50105,717,0,0.68,1,0.5,0
62870,705,0,0.41,2,0.21,0
51671,647,1,1.0,3,0.4,0
39707,662,0,0.14,1,0.29,0
49057,815,1,0.4,2,0.29,0
35557,762,1,0.24,2,0.29,0
50105,606,0,0.19,0,0.42,0
48549,703,0,0.47,1,0.2,0
54980,655,0,0.22,1,0.37,0
61265,670,1,0.04,1,0.11,0
65973,785,1,0.44,2,0.32,0
50105,744,1,0.8,1,0.2,0
50105,845,0,0.17,1,0.37,0
50105,659,0,0.6,1,0.07,0
40331,628,0,0.13,0,0.38,0
58071,614,0,0.63,4,0.28,0
68578,686,1,0.1,0,0.15,0
45466,637,1,0.46,2,0.16,0
58104,762,0,0.42,1,0.13,0
66505,674,0,0.08,0,0.08,0
43380,712,0,0.61,2,0.23,0
49237,644,0,0.38,4,0.19,0
39457,674,0,0.35,2,0.27,0
50105,659,0,0.29,0,0.21,0
50105,726,0,0.48,3,0.4,0
50105,648,0,0.37,2,0.29,0
36981,664,0,0.86,3,0.27,0
37875,592,1,0.45,1,0.48,1
65346,672,0,0.11,1,0.26,0
50105,638,0,0.36,5,0.29,0
40013,643,0,0.57,3,0.4,0
50105,691,0,0.59,1,0.08,0
50105,722,0,0.37,1,0.18,0
50105,703,1,0.32,3,0.24,0
45265,642,0,0.62,4,0.31,0
39917,816,0,0.53,0,0.38,0
38194,722,0,0.7,2,0.44,0
43061,685,0,0.39,2,0.29,0
68516,574,1,0.13,0,0.23,0
35003,668,0,0.57,0,0.39,0
42697,649,1,0.55,5,0.52,1
41592,635,0,0.7,1,0.16,0
50105,691,2,0.07,1,0.18,0
55096,680,0,0.35,1,0.51,0
47447,717,1,0.7,3,0.14,0
48010,706,0,0.08,1,0.54,0
46445,712,0,0.11,3,0.39,0
35097,666,0,0.89,0,0.29,0
56191,650,0,0.17,1,0.23,0
61514,673,0,0.04,1,0.13,0
58473,621,0,0.37,0,0.27,0
38454,563,3,0.23,3,0.35,0
30946,689,0,0.16,1,0.52,0
57331,640,0,0.54,0,0.24,0
62582,659,0,0.39,2,0.36,0
50105,672,0,0.77,2,0.21,0
66389,748,2,0.36,1,0.36,0
35054,663,0,0.35,0,0.38,0
50105,753,0,0.32,2,0.29,0
42150,683,1,0.19,3,0.23,0
50134,611,0,0.35,3,0.21,0
36747,688,0,0.58,1,0.39,0
47506,705,0,0.12,1,0.22,0
62308,635,1,0.4,0,0.19,0
52122,660,0,0.49,1,0.13,0
68467,701,0,0.77,5,0.3,0
50105,676,0,0.34,0,0.29,0
50105,685,0,0.62,2,0.29,0
39242,625,0,0.33,3,0.27,0
50389,604,0,0.43,4,0.18,0
53858,654,1,0.28,1,0.26,0
45591,646,0,0.53,1,0.28,0
48604,588,0,0.57,1,0.32,0
67658,648,0,0.19,0,0.12,0
60174,636,0,0.62,1,0.19,0
44078,755,0,0.26,0,0.03,0
68187,690,1,0.56,3,0.3,0
64058,647,1,0.46,0,0.22,0
62211,710,0,0.31,2,0.27,0
35932,577,0,0.3,3,0.46,0
47775,628,0,0.21,0,0.24,0
54013,674,0,0.36,2,0.21,0
39644,725,0,0.27,2,0.31,0
50989,727,0,0.38,0,0.41,0
58978,647,0,0.61,2,0.21,0
39179,705,0,0.34,4,0.29,0
61860,673,0,0.13,2,0.31,0
40223,671,1,0.41,0,0.28,0
49667,731,0,0.64,2,0.38,0
56360,750,0,0.25,2,0.33,0
50105,704,1,0.78,4,0.18,1
50913,666,0,0.15,0,0.51,0
55359,713,0,0.06,0,0.2,0
50105,626,0,0.64,2,0.29,0
49229,682,0,0.66,1,0.39,0
50204,651,0,0.43,2,0.29,0
41486,649,0,0.65,2,0.39,0
50501,646,0,0.66,0,0.2,0
50309,671,0,0.1,0,0.21,0
54256,699,1,0.19,0,0.06,0
50105,589,1,0.65,3,0.26,0
63838,728,0,0.16,3,0.19,0
50105,686,0,0.58,2,0.05,0
50355,674,0,0.38,1,0.14,0
63418,591,0,0.22,0,0.26,0
50105,628,0,0.33,3,0.43,0
55880,666,1,0.43,0,0.14,0
50105,693,0,0.36,2,0.22,0
53997,638,0,0.17,0,0.25,0
54881,720,0,0.24,1,0.14,0
35900,681,0,0.2,2,0.42,0
54490,815,1,0.44,3,0.35,0
56027,702,0,0.4,2,0.18,0
67441,676,0,0.15,3,0.23,0
50105,636,1,0.76,1,0.44,1
63759,769,0,0.46,0,0.11,0
35718,785,0,0.99,0,0.27,0
52659,683,0,0.46,1,0.19,0
47579,705,0,0.18,2,0.3,0
46275,685,0,0.48,4,0.24,0
59641,721,0,0.41,4,0.32,0
33674,632,0,0.35,1,0.29,0
66018,690,0,0.3,1,0.33,0
65899,556,0,0.5,2,0.06,0
53566,671,0,0.55,1,0.28,0
50105,720,0,0.65,1,0.2,0
59834,634,0,0.63,0,0.28,0
50515,703,1,0.45,4,0.51,1
54127,718,0,0.71,0,0.28,0
65317,779,0,0.28,0,0.2,0
58462,699,0,0.26,0,0.27,0
50105,606,0,0.28,1,0.34,0
47704,647,1,0.46,1,0.08,0
50105,618,1,0.18,1,0.29,0
47865,689,0,0.41,2,0.09,0
38464,656,0,1.0,3,0.29,0
60930,663,1,0.22,1,0.46,0
46036,685,0,0.55,0,0.5,0
50105,733,0,0.24,0,0.48,0
65367,629,0,0.06,2,0.25,0
63329,720,0,0.21,1,0.26,0
50105,697,0,0.09,0,0.29,0
50105,681,0,0.11,0,0.29,0
50105,612,0,0.66,3,0.19,0
44370,614,0,0.09,1,0.17,0
50105,713,0,1.0,3,0.03,0
34996,660,1,0.16,0,0.34,0
38109,658,0,0.16,1,0.37,0
45007,666,1,0.35,0,0.16,0
58320,744,0,0.05,1,0.2,0
49564,654,1,0.27,1,0.34,0
50105,627,0,0.26,2,0.29,0
51112,703,0,0.71,3,0.25,0
31848,660,1,0.21,1,0.21,0
63379,652,1,0.33,1,0.37,0
54842,670,0,0.38,1,0.27,0
67573,619,0,0.65,1,0.16,0
41845,626,0,0.52,2,0.53,0
60548,663,2,0.44,2,0.22,0
50105,646,0,0.26,2,0.08,0
50105,689,0,0.81,4,0.29,1
41996,640,0,0.29,2,0.25,0
36090,689,0,0.21,3,0.29,0
31789,730,0,0.23,4,0.48,0
50105,661,1,0.5,1,0.48,0
51196,686,0,0.32,2,0.3,0
43737,688,0,0.3,1,0.44,0
53477,657,0,0.36,2,0.02,0
53610,682,0,0.39,1,0.12,0
50105,673,0,0.15,1,0.29,0
59919,741,2,0.18,1,0.27,0
50105,649,0,0.35,0,0.29,0
44480,785,1,0.12,1,0.42,0
49415,650,2,0.11,0,0.22,0
35727,672,0,0.28,1,0.21,0
54537,695,0,0.39,0,0.41,0
64397,717,0,0.3,2,0.24,0
50946,596,1,0.04,2,0.19,0
50105,738,0,0.33,1,0.31,0
47983,697,0,0.65,0,0.05,0
59492,598,1,0.08,2,0.33,0
57412,582,1,0.47,1,0.14,0
32980,654,0,0.61,2,0.29,0
54081,727,0,0.78,3,0.27,0
58741,715,1,0.8,4,0.3,1
40810,685,1,0.64,3,0.31,0
66530,642,1,0.44,2,0.34,0
41943,642,0,0.36,1,0.29,0
53585,665,0,0.31,0,0.33,0
60755,671,0,0.3,0,0.21,0
43220,665,2,0.49,2,0.29,0
38945,677,0,0.93,2,0.14,0
49078,771,0,0.14,2,0.17,0
39576,733,1,0.44,2,0.29,0
50105,632,0,0.46,3,0.22,0
41012,683,0,0.23,4,0.38,0
56002,740,0,1.0,2,0.26,0
46215,682,1,0.28,3,0.46,0
32922,701,1,0.31,1,0.31,0
43355,664,0,0.32,4,0.51,0
31964,578,2,0.4,2,0.29,1
49714,768,0,0.4,1,0.27,0
36746,604,0,0.14,1,0.29,0
49752,712,0,0.61,0,0.22,0
50105,693,0,0.29,0,0.19,0
49271,624,0,0.75,2,0.54,0
50947,677,0,0.64,3,0.1,0
41918,730,0,0.35,1,0.06,0
62673,651,0,0.1,1,0.19,0
50105,603,0,0.52,1,0.29,0
57401,728,0,0.59,0,0.31,0
46010,707,1,0.06,0,0.18,0
47465,652,0,0.47,2,0.03,0
35843,764,0,0.39,2,0.29,0
50105,664,0,0.38,0,0.21,0
50105,647,0,0.41,3,0.24,0
32470,737,0,0.68,1,0.5,0
58506,637,1,0.48,1,0.32,0
46652,669,0,0.11,3,0.29,0
51687,681,0,0.92,1,0.25,0
53351,600,2,0.44,3,0.18,0
61230,750,2,0.48,1,0.23,0
50797,709,1,0.24,5,0.18,0
34969,731,1,0.59,2,0.42,0
31991,705,0,0.72,1,0.4,0
52525,680,0,1.0,2,0.19,0
44465,610,0,0.4,0,0.42,0
39795,781,0,0.19,4,0.41,0
35830,605,0,0.28,1,0.44,0
35267,566,0,0.71,1,0.44,1
67309,692,0,0.05,0,0.34,0
65949,626,0,0.03,2,0.25,0
67497,598,0,0.83,1,0.31,0
65801,618,0,0.65,2,0.23,0
50105,646,1,0.44,0,0.14,0
43837,679,0,0.32,2,0.32,0
61673,730,0,0.29,3,0.32,0
57702,786,0,0.41,0,0.19,0
63494,622,0,0.29,4,0.02,0
35407,657,0,0.77,3,0.54,0
32949,742,0,0.1,5,0.47,0
50105,743,0,0.85,1,0.54,0
63196,711,0,0.66,1,0.14,0
33605,669,0,0.62,2,0.29,0
35161,732,0,0.53,1,0.04,0
38855,786,0,0.42,2,0.42,0
46921,602,0,0.76,1,0.12,0
55516,736,0,0.09,2,0.02,0
54573,624,0,0.71,2,0.33,0
49027,715,1,0.36,1,0.27,0
45146,676,0,0.2,1,0.34,0
40352,644,0,0.81,0,0.27,0
39515,665,0,0.36,3,0.24,0
31114,664,1,0.72,4,0.52,0
36127,715,0,0.52,0,0.41,0
50105,653,2,0.25,3,0.21,0
62371,734,0,0.23,4,0.34,0
38406,669,1,0.29,0,0.29,0
50105,774,0,0.4,1,0.31,0
34054,594,0,0.09,2,0.29,0
45945,618,0,0.47,0,0.41,0
61497,691,0,0.52,3,0.33,0
46208,800,0,0.18,2,0.43,0
31631,689,1,0.39,0,0.3,0
47896,695,0,0.37,4,0.07,0
50105,701,1,0.43,4,0.49,1
59129,728,0,0.64,1,0.29,0
59425,761,0,0.79,3,0.03,0
55451,763,0,0.57,3,0.08,0
41346,741,0,0.1,3,0.36,0
51989,709,0,0.62,1,0.33,0
33536,662,1,0.23,4,0.2,0
50105,669,0,0.37,4,0.29,0
47048,739,0,0.52,2,0.14,0
43563,659,0,0.38,2,0.14,0
50105,767,1,0.38,1,0.21,0
36717,706,1,0.24,0,0.29,0
33603,688,1,0.51,0,0.43,0
34827,637,0,0.33,1,0.38,0
68151,644,2,0.13,3,0.33,0
50105,730,0,0.19,0,0.29,0
50105,692,0,0.12,1,0.24,0
37631,657,0,0.56,1,0.29,0
50105,676,0,0.71,2,0.29,0
66154,765,0,0.23,0,0.18,0
34708,601,0,0.85,1,0.29,0
36110,653,0,0.27,2,0.26,0
57590,647,0,0.6,0,0.27,0
45315,633,0,0.34,2,0.34,0
53370,735,0,0.46,1,0.4,0
50105,730,0,0.21,0,0.29,0
53229,728,0,0.54,0,0.42,0
58672,613,0,0.74,1,0.23,0
33440,646,0,0.17,2,0.35,0
50105,650,0,0.37,1,0.22,0
34981,727,1,0.28,0,0.53,0
54988,661,1,0.32,0,0.2,0
50459,656,2,0.47,5,0.28,0
55655,652,1,0.58,4,0.29,0
50105,714,0,0.79,0,0.54,0
39419,714,0,0.33,2,0.29,0
50105,677,1,0.5,1,0.29,0
53635,790,0,0.29,2,0.26,0
31626,597,2,0.48,0,0.39,0
64057,653,0,0.62,1,0.38,0
53542,649,0,0.16,1,0.44,0
50105,639,3,0.5,3,0.14,0
66224,711,0,0.62,2,0.27,0
31079,687,0,0.58,1,0.29,0
53499,679,0,0.89,2,0.28,0
38907,691,0,0.09,1,0.45,0
50105,666,0,0.86,0,0.29,0
50105,664,0,0.33,2,0.21,0
54269,579,0,0.5,1,0.46,0
48880,574,1,0.64,3,0.33,0
48329,689,1,0.86,2,0.29,1
54693,755,0,0.19,4,0.31,0
47833,649,0,0.75,3,0.29,0
50105,710,0,0.68,1,0.29,0
37890,652,0,0.38,0,0.49,0
31663,730,1,0.35,2,0.51,0
54925,658,0,0.31,1,0.25,0
34388,734,0,0.42,1,0.52,0
49743,662,0,0.32,5,0.28,0
69182,621,1,0.44,2,0.34,0
39659,659,3,0.82,1,0.47,0
42417,689,1,0.84,2,0.33,0
50105,671,0,0.33,1,0.35,0
67805,705,1,0.51,3,0.18,0
50105,628,0,0.65,0,0.4,0
36573,723,0,0.09,1,0.21,0
45474,716,1,0.53,1,0.26,0
64553,652,0,0.37,2,0.23,0
51629,682,0,0.31,2,0.02,0
57352,716,0,0.94,2,0.25,0
50105,588,0,0.56,1,0.25,0
53125,704,0,0.19,3,0.16,0
42984,578,0,0.3,1,0.46,0
36038,721,0,0.3,1,0.24,0
65871,739,0,0.09,2,0.19,0
50105,713,0,0.83,1,0.42,0
43533,692,0,0.28,0,0.26,0
38709,646,0,0.66,2,0.32,0
37387,727,0,0.08,0,0.52,0
36955,609,0,0.59,1,0.34,0
31631,652,0,1.0,1,0.29,0
67484,712,0,0.34,4,0.22,0
50105,692,0,0.1,1,0.11,0
50105,743,0,0.11,5,0.15,0
49946,734,0,0.73,2,0.12,0
46672,642,0,0.2,0,0.3,0
52200,780,0,0.99,0,0.16,0
37993,639,0,0.3,3,0.38,0
50105,729,0,0.39,1,0.41,0
55023,711,1,0.25,0,0.07,0
66929,650,0,0.64,2,0.19,0
51565,580,0,0.4,1,0.32,0
43600,709,0,0.74,2,0.24,0
45675,776,1,0.12,2,0.42,0
43929,659,0,0.51,1,0.09,0
58519,684,0,0.23,0,0.1,0
49920,652,0,0.52,3,0.38,0
50105,694,0,0.66,3,0.32,0
50063,769,0,0.09,2,0.37,0
60670,723,0,0.44,1,0.13,0
35663,657,0,0.51,2,0.5,0
54636,691,0,0.87,2,0.16,0
59157,626,1,0.3,4,0.29,0
41764,679,0,0.61,1,0.21,0
50105,716,0,0.27,0,0.29,0
62907,677,0,0.49,3,0.21,0
54811,678,0,0.4,1,0.15,0
50105,594,0,0.18,2,0.29,0
50105,720,0,1.0,0,0.39,0
31645,639,0,0.17,0,0.29,0
50016,721,1,0.46,2,0.42,0
65729,656,0,0.53,0,0.28,0
50105,729,1,0.51,0,0.24,0
57467,708,0,0.55,3,0.28,0
50105,722,0,0.85,2,0.33,0
55227,695,1,0.36,0,0.24,0
48153,659,0,0.29,2,0.15,0
69066,675,0,0.57,3,0.31,0
50105,662,0,0.4,0,0.29,0
50105,597,0,0.35,2,0.17,0
53141,694,0,0.26,1,0.28,0
57352,595,0,0.28,2,0.27,0
50105,592,1,0.88,1,0.32,1
50105,716,0,0.52,1,0.09,0
50105,700,0,1.0,3,0.29,0
50821,662,0,0.84,1,0.2,0
39628,692,0,0.47,0,0.26,0
58871,701,0,0.8,2,0.04,0
66704,614,0,0.18,2,0.26,0
60264,680,0,0.08,1,0.36,0
39067,596,0,0.35,3,0.29,0
36403,671,1,0.57,2,0.4,0
54791,670,0,0.37,3,0.39,0
55486,684,0,0.59,2,0.12,0
49807,641,1,0.46,4,0.23,0
46108,708,1,0.09,5,0.29,0
35160,652,0,0.13,2,0.4,0
53983,760,0,0.6,0,0.17,0
38907,661,0,0.96,1,0.3,0
50105,657,1,0.34,3,0.29,0
50105,636,1,0.86,4,0.29,0
65602,684,0,0.6,1,0.24,0
41427,650,0,0.16,2,0.24,0
57296,716,0,0.47,0,0.05,0
48276,708,0,0.72,0,0.43,0
66841,748,1,0.07,0,0.29,0
65998,643,0,0.22,0,0.39,0
39095,629,0,0.18,1,0.3,0
35947,589,0,0.03,2,0.34,0
52637,704,0,0.4,3,0.3,0
50105,673,0,0.36,2,0.29,0
53827,688,0,0.25,1,0.27,0
50105,753,2,0.39,0,0.35,0
57004,638,1,0.42,0,0.4,0
50235,644,0,0.45,3,0.29,0
64695,690,0,0.58,5,0.15,0
45391,715,0,0.6,0,0.24,0
53876,791,0,0.55,0,0.28,0
58003,714,0,0.48,0,0.26,0
56124,675,0,0.54,1,0.29,0
50105,623,0,0.12,3,0.42,0
50105,721,0,0.11,0,0.5,0
64761,707,0,0.57,0,0.27,0
45964,658,0,0.49,2,0.34,0
51818,582,0,0.54,1,0.31,0
42199,649,0,0.62,2,0.27,0
50105,700,0,0.65,2,0.28,0
58791,688,0,0.27,5,0.32,0
50105,669,0,0.25,1,0.29,0
47743,682,0,0.14,2,0.46,0
40471,638,0,0.51,1,0.49,0
52257,696,1,0.49,2,0.27,0
47135,653,0,0.4,2,0.19,0
50105,701,0,0.1,0,0.29,0
64011,685,1,0.81,3,0.12,0
42486,713,0,0.84,2,0.51,0
41361,678,0,0.55,2,0.46,0
44704,649,0,0.42,2,0.33,0
32951,613,0,0.53,2,0.46,0
55730,719,0,0.54,1,0.27,0
50105,702,0,0.35,1,0.11,0
59384,692,1,0.59,0,0.2,0
61104,720,0,0.43,2,0.2,0
57627,591,1,0.3,1,0.39,0
50105,678,0,0.4,4,0.19,0
36239,602,0,0.55,1,0.46,0
54909,603,0,0.76,1,0.26,0
37367,722,0,1.0,2,0.48,0
50105,596,0,0.52,5,0.29,1
41179,628,0,0.21,1,0.48,0
38526,656,0,0.24,2,0.28,0
50105,675,0,0.67,3,0.29,0
50105,718,1,0.73,1,0.18,0
50105,718,2,0.69,1,0.33,0
40353,610,0,0.04,4,0.17,0
51122,694,0,0.09,1,0.26,0
46321,617,0,0.46,1,0.35,0
56650,692,0,0.18,5,0.22,0
50105,638,1,0.22,1,0.29,0
35767,760,1,0.18,0,0.29,0
63417,623,0,0.53,1,0.32,0
36523,773,1,0.46,5,0.36,0
58959,676,0,0.63,3,0.38,0
50403,658,0,0.15,0,0.27,0
50105,626,1,0.53,1,0.22,0
38362,703,0,0.26,2,0.32,0
41324,795,0,0.82,0,0.35,0
46502,722,1,0.58,1,0.07,0
50550,715,1,0.46,3,0.3,0
49402,661,1,1.0,2,0.26,0
48715,698,1,0.21,0,0.17,0
39264,617,1,0.29,1,0.22,0
47448,611,0,0.59,2,0.12,0
35086,696,0,0.51,0,0.34,0
61823,693,0,0.17,0,0.48,0
49029,759,0,0.24,2,0.37,0
50105,639,0,0.19,2,0.35,0
61841,627,0,0.38,6,0.17,0
67132,627,1,0.24,4,0.15,0
54832,678,0,0.56,3,0.26,0
43398,789,0,0.75,1,0.13,0
35778,680,0,0.39,1,0.34,0
50105,690,0,0.51,0,0.22,0
44302,636,0,0.26,0,0.37,0
59627,660,0,0.7,2,0.32,0
50105,756,1,0.38,0,0.21,0
50105,781,0,0.61,1,0.15,0
64803,639,1,0.42,0,0.07,0
50105,629,0,0.47,0,0.29,0
41060,647,1,0.24,2,0.52,0
56135,666,0,0.38,0,0.15,0
50105,676,0,0.69,1,0.21,0
62075,768,0,0.46,2,0.4,0
40794,698,0,0.39,0,0.39,0
57419,608,0,0.37,4,0.53,0
50105,666,0,0.56,2,0.07,0
50105,656,0,0.65,2,0.1,0
47260,653,1,0.68,1,0.19,0
50105,645,0,0.11,1,0.32,0
50105,712,1,0.05,2,0.29,0
37404,585,1,0.44,5,0.21,1
50105,697,0,0.4,3,0.29,0
58091,564,0,0.85,1,0.08,0
50105,646,1,0.22,0,0.3,0
50105,644,0,0.26,2,0.24,0
49316,614,1,0.47,2,0.22,0
37627,696,0,0.53,2,0.43,0
44838,723,0,0.22,0,0.3,0
39345,673,1,0.72,1,0.36,0
46613,673,0,0.18,4,0.31,0
43037,737,0,0.03,1,0.29,0
49640,640,0,0.75,0,0.25,0
59443,615,0,0.72,1,0.27,0
49603,650,1,0.27,2,0.26,0
45344,723,0,0.48,1,0.43,0
44167,637,1,0.73,5,0.37,1
47057,620,0,0.9,1,0.28,0
68423,626,2,0.32,0,0.05,0
48783,739,0,0.82,0,0.43,0
41930,588,0,0.75,2,0.03,0
62275,711,1,0.82,1,0.14,0
53246,752,1,0.34,1,0.05,0
41296,750,1,0.45,0,0.03,0
35352,730,0,0.27,2,0.44,0
47784,675,0,0.44,2,0.36,0
58747,647,2,0.55,2,0.26,0
49945,686,0,0.77,2,0.28,0
46056,656,0,0.34,0,0.29,0
66505,652,0,0.27,0,0.17,0
65993,694,0,0.52,1,0.34,0
43906,688,0,0.32,1,0.12,0
37707,725,0,0.27,2,0.35,0
62229,658,0,0.31,3,0.12,0
54374,648,0,0.78,1,0.23,0
39158,610,1,0.14,1,0.51,0
50105,654,0,0.15,1,0.15,0
33676,716,0,0.44,1,0.29,0
65504,706,0,0.34,1,0.09,0
41356,578,0,0.56,2,0.03,0
50155,726,0,0.62,1,0.02,0
31718,654,1,0.43,1,0.48,0
57793,636,0,0.67,2,0.49,0
48424,722,1,0.54,2,0.26,0
33336,648,0,0.32,1,0.34,0
39738,711,0,0.31,2,0.31,0
50105,753,0,0.28,2,0.28,0
50105,730,0,0.42,2,0.29,0
60942,607,0,0.16,1,0.18,0
66508,616,0,0.56,1,0.26,0
54233,677,0,0.45,0,0.34,0
64674,692,0,0.39,1,0.23,0
47976,710,0,0.68,0,0.27,0
50105,676,1,0.65,1,0.34,0
58820,631,0,0.31,3,0.42,0
36058,679,0,0.35,2,0.44,0
57423,655,2,0.61,0,0.26,0
57546,646,0,0.4,1,0.31,0
51594,705,0,0.88,1,0.28,0
37015,760,0,0.33,0,0.19,0
44506,750,0,0.24,3,0.41,0
37282,552,0,0.58,1,0.29,0
35307,697,0,0.89,2,0.54,0
56317,741,0,0.51,1,0.34,0
42351,687,0,0.49,1,0.43,0
43646,631,0,0.47,1,0.26,0
46236,680,0,0.61,1,0.39,0
60620,590,0,0.36,3,0.39,0
54890,696,0,0.54,2,0.21,0
44673,740,0,0.49,1,0.36,0
40181,761,0,0.64,1,0.37,0
50105,755,0,0.04,3,0.39,0
50105,652,0,0.2,0,0.23,0
52126,707,0,0.55,1,0.3,0
54901,653,0,0.27,0,0.21,0
63124,691,0,0.36,0,0.25,0
51682,722,0,0.23,1,0.27,0
44855,711,0,0.8,1,0.27,0
57156,696,0,0.12,1,0.15,0
66991,603,1,0.63,2,0.18,0
50105,692,0,0.41,1,0.44,0
47918,650,0,0.37,1,0.29,0
44811,747,0,0.09,4,0.42,0
34222,713,0,0.41,1,0.47,0
46781,725,0,0.3,3,0.26,0
50105,653,0,0.29,2,0.31,0
53361,667,0,0.44,4,0.14,0
50105,646,0,0.48,1,0.29,0
54410,748,0,0.23,0,0.3,0
50105,672,0,0.75,1,0.14,0
55736,674,1,0.1,1,0.36,0
41924,769,0,1.0,2,0.29,0
50105,724,0,0.34,2,0.2,0
51713,667,0,0.44,1,0.15,0
50105,745,1,0.2,1,0.2,0
50105,646,0,0.35,2,0.29,0
36321,664,0,0.57,1,0.21,0
33269,708,0,0.15,0,0.33,0
59649,702,0,0.71,1,0.25,0
48257,675,0,0.35,3,0.18,0
53655,677,1,0.5,1,0.29,0
61488,692,0,0.67,1,0.16,0
40432,699,0,0.32,3,0.13,0
38310,671,0,0.49,4,0.29,0
39780,664,1,0.35,3,0.05,0
47515,799,0,0.3,0,0.28,0
66873,658,0,0.32,2,0.16,0
56364,717,1,0.26,0,0.3,0
51508,754,0,0.34,2,0.34,0
40016,686,0,0.97,2,0.5,0
51925,698,0,0.22,2,0.26,0
37377,674,0,0.55,0,0.34,0
53707,633,1,0.37,4,0.45,1
48612,706,0,0.99,0,0.18,0
66606,718,0,0.53,2,0.06,0
38551,716,0,0.5,1,0.34,0
54456,630,0,0.43,0,0.43,0
56007,755,1,0.7,1,0.21,0
45968,644,0,0.64,2,0.22,0
50105,618,0,1.0,1,0.24,0
50105,590,1,0.94,5,0.18,0
61616,654,0,0.2,0,0.3,0
49132,661,0,0.68,0,0.31,0
43706,702,1,0.23,1,0.53,0
51928,674,0,0.45,1,0.29,0
56622,666,1,0.39,1,0.24,0
51061,569,0,0.35,1,0.33,0
50105,628,0,0.4,1,0.26,0
67260,694,1,0.26,0,0.24,0
50105,658,0,0.21,1,0.23,0
62336,708,0,0.24,1,0.12,0
35994,722,1,0.77,2,0.34,0
58905,726,0,0.37,2,0.08,0
49419,695,0,0.15,0,0.26,0
63282,656,0,0.51,3,0.2,0
52903,674,0,0.6,2,0.28,0
62577,620,0,0.21,2,0.23,0
50105,652,0,0.47,2,0.36,0
47086,613,0,0.14,2,0.36,0
48940,678,0,0.27,0,0.49,0
41370,655,0,0.76,2,0.3,0
44695,690,0,0.83,1,0.44,0
50105,708,1,0.2,2,0.32,0
37857,720,0,0.71,0,0.36,0
39975,644,1,0.52,4,0.4,0
36172,666,0,0.34,0,0.22,0
64446,775,2,0.85,1,0.16,0
38714,691,0,0.05,2,0.32,0
48306,752,0,0.46,1,0.2,0
57262,741,0,0.31,0,0.21,0
59614,695,1,0.04,2,0.39,0
50105,623,1,0.52,2,0.06,0
54316,682,1,0.64,1,0.1,0
50105,680,0,0.81,2,0.11,0
31319,674,0,0.62,1,0.52,0
51767,660,0,0.15,1,0.19,0
54672,739,0,0.71,2,0.32,0
40375,694,1,0.27,3,0.1,0
46708,622,0,0.35,3,0.17,0
40412,673,0,0.17,2,0.16,0
50105,716,0,0.71,4,0.26,0
46757,638,0,0.49,0,0.39,0
45638,722,0,0.52,0,0.51,0
59210,674,1,0.58,1,0.22,0
47185,657,0,0.43,0,0.36,0
42025,693,1,0.51,0,0.08,0
46933,566,0,0.17,1,0.32,0
32018,668,0,0.07,2,0.18,0
50105,670,0,0.92,1,0.39,0
